student_id,lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size
ST1558,0.046355,0.050888,0.029707,0.013075,0.003909,-0.016123,-0.045185,0.02903,0.003114,0.023899,0.01584,0.000835,0.002407,-0.011306,0.00035,0.000582,-0.001232,-0.000195,0.0,0.001269,0.001875,0.000159,-6.5e-05,0.0,0.00034,-0.000609,-0.000195,0.00424,0.003047,0.080457,-0.002334,-0.000135,-0.001028,0.0,0.000151
ST1561,0.041367,0.043408,0.019914,0.011512,0.002679,-0.033709,0.09176,0.013859,0.000709,0.01752,0.000563,-0.002296,0.001172,-0.001071,0.001351,0.000162,-0.000514,0.001003,-0.000121,-0.002173,-0.00064,1.7e-05,0.000601,0.0,-0.000112,0.001282,0.000706,-0.00049,0.002076,0.123822,-0.006161,-7.3e-05,-0.003878,0.0,0.000677
ST1567,0.041774,0.043408,0.020087,0.006338,0.00173,0.076976,0.204067,0.007753,0.001985,0.012611,0.002894,8.5e-05,0.001186,0.014652,-0.000136,-0.001109,0.000217,0.00084,-0.00043,0.000973,0.000616,0.000128,0.000575,-0.000262,0.00029,0.000561,-0.000518,0.001995,0.002562,0.008598,0.0,-0.000128,5.1e-05,0.000544,-0.002729
ST1571,0.041774,0.043408,0.022144,0.007965,0.003148,0.077333,0.177086,0.000222,0.000113,0.015274,0.010125,0.003451,0.000747,-0.001915,-0.001275,-0.00115,0.000706,0.000255,0.0,0.001704,0.000874,0.000227,0.000232,0.001175,0.000726,-0.000228,0.000661,-4e-06,0.002856,0.008878,0.0,-0.000235,-0.000501,0.000714,0.002275
ST1576,0.041774,0.043408,0.031144,0.014589,0.000717,0.10525,0.06515,0.015849,0.000119,0.015875,-0.011785,-0.002845,0.00107,0.008032,-0.000193,0.000391,0.000621,0.00017,0.0,0.003341,0.001231,-0.000316,-0.000414,0.000329,-0.000301,-5.5e-05,-0.00106,2e-05,0.001531,0.003803,0.0,-0.00012,0.0,0.001533,2e-06
ST1582,0.041774,0.043408,0.021235,0.005395,0.001669,0.07605,0.232841,0.000181,0.002136,0.016611,0.002031,0.000347,-0.000264,0.014514,-0.000292,-0.002313,-0.000214,-0.000235,-0.000847,0.000635,-0.00084,-0.000386,-0.000265,0.000968,0.000136,-0.001333,0.000259,-0.000379,0.002553,0.008365,0.0,-7.3e-05,5.1e-05,0.000794,0.001145
ST1583,0.041774,0.043408,0.021384,0.009176,0.001365,0.075177,0.232679,0.005504,0.00027,0.021566,0.000503,0.000436,0.001001,0.013609,-0.000435,0.002848,0.000383,0.00051,-0.000306,0.001062,0.000254,0.000471,0.000254,-0.000857,-0.00046,1.8e-05,5.4e-05,0.002333,0.00276,0.007737,0.0,-7.3e-05,5.1e-05,0.000496,0.001852
ST1587,0.041774,0.043408,-0.072831,0.028321,-0.002747,0.074527,0.098062,0.003435,0.000976,0.014592,-0.003063,-0.002363,-0.003316,0.001054,0.000654,0.000275,-0.000522,-0.000626,-5.6e-05,0.001347,0.001384,-0.001042,-0.000424,0.000771,-0.000556,-0.000784,0.000193,-0.000348,0.001053,0.007995,-0.000452,-0.000274,0.0,-0.010072,0.004562
ST1588,0.041976,0.043408,0.023144,0.009546,-0.00518,0.076445,0.163356,0.00245,0.000735,0.014699,0.010715,0.002709,0.000626,-0.000801,-0.000316,0.000669,-0.0002,0.00031,0.0,0.001473,0.000244,-0.000139,0.000322,-0.001512,0.000211,0.001295,-0.002821,-0.000402,0.002994,0.008248,0.0,0.00329,0.002257,0.000714,0.002625
ST1590,0.041774,0.043408,0.02273,0.007949,0.002818,0.07477,0.191598,0.01776,0.004776,0.021892,-0.002429,-0.000675,-0.000397,-0.002866,8.6e-05,0.000117,9.1e-05,-0.000427,-0.000116,0.000581,6.4e-05,-9e-06,0.001076,0.000734,0.001197,-0.000179,-0.000378,0.000824,0.002978,0.00801,0.0,-7.3e-05,0.0,0.00079,0.001702
ST1599,0.041367,0.043522,-0.07754,0.010741,-0.00073,0.089433,0.117485,0.032287,0.002289,0.040737,-0.002347,-0.001639,0.001504,0.000449,-0.000983,0.001977,-7.5e-05,8.9e-05,0.0,-0.000354,0.000893,-0.000106,-0.000247,0.000499,-0.000724,-0.000602,-5.8e-05,5.1e-05,0.001603,-0.020145,0.0,-0.000138,0.0,0.003016,0.006873
ST1629,0.041774,0.043408,0.02183,0.008465,-0.00611,0.081022,0.160673,0.001753,0.001214,0.011442,0.009176,0.002263,-0.000935,-0.000694,-0.000197,-0.000138,-0.000195,-0.000142,-0.000147,0.002496,-0.000516,-4.8e-05,0.000104,0.001405,4.3e-05,-0.000903,3.6e-05,-0.000135,0.002361,0.009294,0.0,-0.000488,-0.000789,0.000416,-0.003495
ST1632,0.041774,0.043408,0.026891,0.007912,-0.003964,0.076623,0.144805,0.015639,0.001204,0.02018,0.002572,0.001249,-0.000137,-0.000166,0.000559,0.000341,-0.000387,-6e-05,6.6e-05,0.001818,-8.5e-05,-0.000143,-0.000229,0.001947,-0.000397,0.000112,0.000136,-0.000353,0.002959,0.007837,0.0,-0.000188,-8.8e-05,0.000763,0.002016
ST1634,0.041774,0.043408,0.023344,0.004605,0.001537,0.077136,0.241042,0.001114,0.000692,0.011866,-0.003261,-0.00114,0.000642,0.013927,0.00152,0.003376,-3e-05,0.000538,-0.000113,0.000967,6.2e-05,-0.000793,0.000222,0.000783,-0.000164,-0.000816,0.000124,0.001916,0.002317,0.01055,0.0,-7.3e-05,5.1e-05,0.000496,-0.001815
ST1635,0.041367,0.043963,-0.067702,0.013439,-0.000742,0.095117,0.063331,0.02533,0.005338,0.030294,0.006094,0.000675,0.003178,-0.000884,-0.000493,-0.000166,0.000513,-0.000401,0.0,-0.000442,7e-05,-0.000223,-0.000314,-0.000503,3.8e-05,0.000187,-0.000633,-0.002265,0.002122,-0.022899,0.0,-7.3e-05,0.0,0.003095,0.013345
ST1641,0.039966,0.043408,0.021835,-0.088722,-0.000966,0.073476,0.17651,0.001209,0.003562,0.016664,0.000663,-0.001876,-0.000521,8e-06,0.00019,0.0,0.000926,-0.000528,0.0,-0.024478,-0.00013,-0.0001,0.000382,0.0,-0.000304,0.000245,-0.000558,-0.000315,0.002161,0.007693,0.0,0.002594,0.00018,0.001306,0.001329
ST1651,0.041774,0.043408,0.023675,0.007849,-0.006485,0.08002,0.173357,0.017166,0.003301,0.016295,0.002456,-0.000617,0.000337,-0.001378,0.000819,0.000213,0.000114,0.000321,8.1e-05,0.002265,-2.8e-05,-0.000597,0.000204,0.001487,0.00011,-0.000174,0.000803,-9.7e-05,0.002859,0.008786,0.0,-0.000178,-0.000171,0.000493,-0.003757
ST1661,0.041774,0.043408,0.021341,0.007491,0.002283,0.081446,0.189655,0.001613,0.001184,0.014437,0.003002,0.00187,0.000909,-0.003117,-0.001486,0.000611,-0.00048,-5.1e-05,-8.5e-05,0.001862,-0.000688,-0.000138,-0.000318,-0.000612,0.000167,0.000483,-0.000726,-0.00014,0.002851,0.009012,0.0,-0.000235,-0.000669,0.000544,-0.003777
ST1669,0.046001,0.049536,0.031617,0.009721,-0.005561,0.078512,-0.026359,0.066473,0.008928,0.062897,0.002389,0.00046,0.000638,0.000123,-0.000507,0.000651,0.000101,0.000174,0.0,0.001102,0.001017,0.0,0.000582,0.000321,-0.000487,-9.6e-05,0.0,0.008523,0.001829,-0.025939,-0.000596,-7.3e-05,0.0,0.001509,0.009565
ST1673,0.041976,0.043408,0.022838,0.007542,0.003639,0.077128,0.157023,0.002526,0.002064,0.015256,0.012462,0.003496,0.000758,-0.000724,0.000364,-0.00049,0.000426,-0.000287,0.0,0.00207,-2.2e-05,-0.000144,-4.1e-05,0.001527,-0.001237,-0.000703,-0.000192,7e-05,0.002625,0.008685,0.0,0.003247,0.001647,0.000714,0.002113
ST1683,0.041774,0.043408,0.021155,0.009529,-0.005278,0.080505,0.151493,0.007831,0.002827,0.016558,0.001797,0.000911,0.001165,-0.00112,-0.001889,0.000134,-0.000114,-0.000369,0.0,0.002505,-0.000296,0.000189,-0.000325,-0.00117,-0.000315,-0.000198,-0.000113,0.001474,0.002585,0.00876,0.0,-0.000516,-0.000457,0.000464,-0.002256
ST1688,0.041774,0.043408,0.023168,0.005961,0.003406,0.07664,0.195553,-0.001932,-1.9e-05,0.012901,0.012713,0.003039,0.001105,-0.00312,0.000386,-2.1e-05,0.000139,2.1e-05,0.000337,0.001872,-0.000494,0.000509,-0.000424,-0.000743,-0.000292,0.000111,-0.000148,0.000241,0.00369,0.00888,0.0,-0.000235,-0.00067,0.000544,0.002386
ST1692,0.041774,0.043408,-0.087711,0.016817,0.003252,0.080234,0.19129,0.009246,0.000737,0.012316,-0.000919,0.000953,-0.00036,-0.000904,0.000541,-0.000102,-0.000291,-0.000708,0.0,0.00156,-0.000583,-0.000256,-0.000324,0.000747,-0.000844,0.000225,-4e-06,-0.001739,-0.006545,0.001893,-0.000494,-7.3e-05,0.0,-0.008105,0.000126
ST1698,0.041774,0.043408,0.024929,0.007387,-0.003954,0.077791,0.145039,0.001845,0.000805,0.013817,-0.015297,0.000704,-0.000913,-0.000108,0.000312,0.000124,-0.000798,-0.000228,-6e-05,-0.000776,-0.000102,-2.2e-05,0.000151,-0.001406,-0.000469,9.7e-05,-0.000572,-0.001362,0.002926,0.00777,0.0,-0.000688,-0.000329,0.000781,0.001914
ST1708,-0.006539,-0.004403,0.00348,0.007699,0.007332,0.002402,0.072546,-0.006073,0.002378,-0.002856,0.008373,0.000212,0.000234,-0.002259,0.001721,0.000657,-0.002282,-9.8e-05,0.0,0.000597,0.000173,0.000112,-0.000103,0.000415,0.000184,0.000208,0.000969,0.000159,0.00093,0.000382,-0.004914,0.008056,0.012617,8.7e-05,0.001096
ST1710,0.041367,0.043522,-0.076126,0.008156,0.000593,0.082105,0.196432,0.027333,0.008506,0.035529,0.000787,0.001117,-0.000151,0.002355,0.000625,0.001879,-7.4e-05,0.001016,0.0,-0.000166,-0.000751,0.0,0.000446,0.000448,0.000647,-0.001024,1.4e-05,0.002075,0.001737,-0.031433,0.0,-7.3e-05,0.0,0.001855,0.005026
ST1720,0.041367,0.043522,-0.089272,0.009343,0.001527,0.084338,0.170302,0.031736,0.008927,0.04226,0.002214,0.000553,0.000138,0.001048,0.000813,0.001001,0.000282,0.00043,0.0,2e-05,-0.000439,0.00018,0.000181,0.00033,-9.8e-05,0.000661,-0.000148,0.001492,0.001527,-0.024236,0.0,-0.000138,0.0,0.001855,0.00466
ST1721,0.041774,0.043408,0.022215,0.008403,0.000975,0.07477,0.20165,0.017915,0.000516,0.020502,0.003132,0.001706,-0.00075,-0.002614,2.7e-05,-3e-05,-0.00041,0.000146,0.0,0.000505,-0.000486,-0.000159,-0.001604,0.000627,-0.000156,0.000346,5.2e-05,-0.001804,0.003102,0.007771,0.0,-0.000231,0.0,0.000724,0.001433
ST1734,0.041774,0.043408,0.02232,0.008977,0.002501,0.075146,0.216381,0.005999,0.002476,0.019109,-0.006671,-0.001136,0.000987,-0.003134,-0.000152,-0.000255,0.000229,0.000437,-8.2e-05,0.001018,-0.000272,-7.3e-05,-0.000537,-0.000638,-0.000925,-1.4e-05,-0.000313,5.6e-05,0.003118,0.007996,0.0,-0.000128,-5.5e-05,0.000659,0.002865
ST1735,-0.006539,-0.004512,0.004051,0.008875,0.007195,0.003511,0.0906,-0.005207,0.003187,-0.002576,0.00812,0.000138,7.6e-05,-0.004125,0.000884,-9e-05,0.004877,-5.8e-05,0.0,0.00071,-0.000125,0.0,-5e-05,-0.001365,7e-06,0.000273,0.000714,-0.000466,0.000384,0.000153,-0.005034,0.007517,0.011838,8.7e-05,0.000395
ST1739,0.041774,0.043408,0.023545,0.00896,-0.006071,0.07468,0.178088,0.017587,0.002267,0.025433,-0.003684,-0.004357,-5.2e-05,-0.001726,0.000488,0.000672,0.000243,0.000939,0.000258,0.001221,0.000342,0.000305,-0.000441,0.001662,0.000411,2.1e-05,0.000523,0.000211,0.002908,0.008259,0.0,-7.3e-05,-0.000133,0.000608,0.002276
ST1755,0.046355,0.049667,0.031723,0.016819,0.00417,-0.019114,-0.027013,0.028359,0.002859,0.024763,0.013893,0.001484,0.002648,-0.010622,0.001127,-0.000319,0.000198,9.6e-05,0.0,0.000895,0.001268,0.000159,-6.5e-05,0.0,0.000281,-0.000188,-0.000123,0.003542,0.003093,0.08813,-0.001144,-0.000135,-0.001028,0.0,0.000151
ST1759,0.041774,0.043408,0.022143,0.006434,0.002358,0.08002,0.181951,0.018684,0.004228,0.014931,-0.000371,0.002217,0.000152,-0.002484,0.000447,9.2e-05,7.3e-05,0.001023,-1.7e-05,0.000382,-0.000204,-0.000493,0.000723,0.000718,-0.000226,0.000113,-0.000814,-0.000506,0.002868,0.008941,0.0,-0.000129,-8.5e-05,0.00064,-0.004714
ST1763,0.041774,0.043408,0.021877,0.007999,0.001436,0.075921,0.200111,0.019939,-0.000548,0.019878,0.005543,0.001801,-0.001795,-0.003031,-0.000605,0.000118,-0.00029,0.000267,0.0,0.000482,-0.000561,0.000275,-0.001725,0.000627,-0.000548,-0.000349,0.000532,-0.001335,0.003102,0.007909,0.0,-0.000231,-8.5e-05,0.001022,0.001526
ST1767,0.041774,0.043408,0.021404,0.006139,0.002802,0.081446,0.20911,-0.000354,0.002114,0.012535,-0.000451,0.002985,0.00158,-0.002796,-0.000676,-0.000384,-0.000411,-0.000785,-6.3e-05,0.001138,-0.000349,0.000168,-0.001373,-0.000587,-0.000355,0.000637,0.000228,-0.001864,0.002851,0.008991,0.0,-0.000179,-0.000261,0.000611,-0.003852
ST1769,0.041976,0.043408,0.022799,0.009886,-0.005143,0.077184,0.16151,0.004047,0.001262,0.01531,0.009096,0.001876,0.000626,-0.000683,-0.001186,-0.000365,-0.000141,-0.00089,0.0,0.002286,-9.5e-05,3.7e-05,0.000196,-0.001481,0.000167,0.001242,-0.002839,0.000321,0.002625,0.008655,0.0,0.00329,0.002142,0.000714,0.001963
ST1782,0.039764,0.043408,0.023651,-0.091955,-0.000473,0.075726,0.18031,0.009767,0.004503,0.014152,0.0025,0.000911,0.001883,-0.000408,0.000136,-4.8e-05,-0.00123,-0.000566,0.0,-0.024566,-1.5e-05,0.000115,0.000222,0.0,8.4e-05,-0.000236,-0.000236,-0.001421,0.001848,0.007598,0.0,-0.000138,0.0,0.000812,-0.003205
ST1796,0.041367,0.043408,0.020061,0.003113,0.00565,-0.056805,0.247596,0.010734,0.001373,0.019342,0.005231,0.036537,0.003505,0.017663,-0.000963,0.001015,0.013198,0.001346,0.000104,-0.000701,-0.000319,0.000227,0.000266,0.000209,0.001101,-6.9e-05,0.001186,0.006631,0.002103,0.085668,0.007482,-7.3e-05,0.005322,0.0,0.001408
ST1808,0.041976,0.043408,0.027274,0.008615,-0.003336,0.080859,0.129757,0.003887,0.001784,0.019745,0.007117,0.001497,0.001619,-0.00015,0.000186,-5.6e-05,-0.000606,0.000117,0.0,0.002467,0.00179,-0.000204,7.9e-05,0.003092,0.000922,-0.000277,-0.000415,0.000364,0.0028,0.007688,0.0,0.003744,0.000707,0.000714,0.002049
ST1817,0.041367,0.043522,-0.118199,0.008344,-0.000229,0.086648,0.191487,0.025945,0.005224,0.035096,-0.000494,-0.001238,-0.000151,0.00025,-0.0001,-0.001775,-3.3e-05,-5.4e-05,0.0,0.000111,-0.00054,0.0,0.0,0.000448,-9.4e-05,-0.000148,0.0,-0.013519,0.001084,-0.031846,0.0,-7.3e-05,0.0,0.001855,0.004203
ST1819,0.041774,0.043408,0.037296,0.018032,-0.004332,0.067683,0.066049,0.00831,-0.000621,0.017359,0.00019,-0.000977,-0.002958,9.9e-05,6.7e-05,0.000293,-0.000348,-0.000221,1.2e-05,0.001357,-0.000555,-7e-05,-0.000387,-0.000473,-0.000206,0.00027,0.000422,0.003659,-0.002731,0.027201,-0.0011,-0.000348,-0.000837,-0.003771,-0.001353
ST1835,0.041774,0.043408,0.027494,0.00796,-0.003934,0.084526,0.127024,0.007932,0.002021,0.017305,0.003548,0.000578,0.001342,-0.000434,0.001488,-0.000501,-0.000392,-0.00053,0.000285,0.002721,7.3e-05,-1e-05,-0.000324,-0.001722,0.000878,7e-06,9.4e-05,0.001193,0.002837,0.008218,0.0,-0.000391,-5.6e-05,0.000908,-0.003187
ST1839,0.044879,0.0455,0.015426,0.015356,0.00404,-0.024377,-0.024608,0.025515,0.002954,0.021987,0.006179,-0.000182,0.002377,-0.010366,-7.2e-05,-0.00063,0.001453,0.000154,0.0,0.001583,0.000563,0.000168,0.000225,0.0,-0.000263,-6.8e-05,-0.000562,-0.002499,0.001306,-0.005775,0.002796,-0.000135,0.001037,0.0,-0.000852
ST1848,0.041976,0.043408,0.031012,0.012988,0.003349,0.099667,0.086847,0.014289,-0.00017,0.032434,0.00112,-0.000506,9.7e-05,0.001828,0.000991,0.000305,0.000504,0.00062,0.0,0.003235,-0.000167,0.000467,0.000165,0.000847,-0.000372,-0.000407,0.001653,3.3e-05,0.00258,0.003113,0.0,0.005865,0.0,0.001684,0.002925
ST1859,0.041774,0.043408,0.023278,0.021042,0.001865,0.075171,0.159742,0.014287,0.001425,0.020902,0.006194,0.003992,0.000461,-0.000702,0.000437,-7e-06,0.0009,-8.2e-05,0.000162,-0.022142,-0.000489,-8.6e-05,-0.000296,0.001205,-3e-05,-0.000244,-0.000258,-0.000272,0.008369,0.008602,0.0,-0.000138,0.0,0.00044,0.002266
ST1860,-0.006539,-0.004116,0.004115,0.007926,0.007146,0.005132,0.090233,-0.008809,0.000406,-0.002172,0.00816,0.00023,0.000236,-0.003793,0.001008,0.00049,0.004884,0.001031,0.0,0.000261,0.000246,0.0,-5e-05,-0.001598,3.3e-05,-0.000409,0.000135,-0.000349,0.000438,0.000129,-0.004886,0.007953,0.012213,8.7e-05,0.000395
ST1864,0.048655,0.0513,0.024731,0.015987,0.000373,0.064263,-0.025978,0.02053,0.003097,0.020013,-0.005704,-0.001598,0.003884,-0.004087,-0.000628,0.000138,0.000502,0.00029,0.0,0.000514,0.000336,0.000247,-0.000313,0.000938,-8.3e-05,0.000145,-7.7e-05,0.002996,0.001694,0.036571,-0.000911,-0.000222,-0.000397,0.001211,-0.0001
ST1867,0.041367,0.043522,-0.078429,0.008641,0.001296,0.08494,0.149865,0.029806,0.007616,0.039593,0.002703,0.000696,0.000624,0.001385,0.001745,0.002364,-0.00024,0.000758,0.0,-0.001405,-0.000236,-0.000352,-5.4e-05,0.000659,-9e-05,-0.000681,0.000307,0.001528,0.00189,-0.02262,0.0,-0.000138,0.0,0.00264,0.004862
ST1876,-0.006539,-0.003944,0.004743,0.00745,0.007409,0.002402,0.088276,-0.005766,0.00301,-0.002395,0.008702,0.00033,0.000392,-0.003762,0.001167,0.000235,0.00479,0.000266,0.0,0.000591,2e-06,0.0,-5e-05,0.00067,0.000162,0.000175,0.001078,0.000413,0.000636,0.00023,-0.005116,0.007315,0.012402,8.7e-05,0.000802
ST1884,0.041774,0.043408,-0.091908,0.01042,-9.6e-05,0.076839,0.192694,0.021004,-0.000443,0.034259,-0.000417,-0.000389,-0.000151,-0.000171,-0.000362,-0.001018,-0.000346,0.00075,0.0,6.5e-05,0.001112,6.8e-05,-9.5e-05,0.000747,-0.000717,0.000353,1.4e-05,0.000929,0.002783,-0.001239,0.0,-7.3e-05,0.0,0.001001,0.00272
ST1889,0.041774,0.043408,0.023678,0.007562,-0.006572,0.081022,0.16151,0.001374,-0.000738,0.009215,0.002019,0.002091,-0.000446,-0.001125,1.3e-05,-6.5e-05,-0.000325,0.000168,0.000198,0.001455,0.000306,-4.6e-05,-3.1e-05,-0.001247,0.001259,-0.000491,0.000131,0.001208,0.002361,0.00944,0.0,-0.000388,-0.000704,0.000416,-0.002809
ST1900,0.041774,0.04385,0.031249,0.014955,0.003404,0.105688,0.059443,0.002395,0.001203,0.015255,-0.007766,-0.002349,-0.000526,0.005606,0.000237,-9.4e-05,-0.000265,1e-05,-3.2e-05,0.000789,0.000619,0.000122,0.000285,0.000222,-0.000253,-0.000217,-0.000956,8e-06,0.00238,0.004296,0.0,-0.000513,-6.4e-05,0.001533,-0.000714
ST1901,0.039764,0.043408,-0.059026,-0.073593,-0.001174,0.062997,0.091956,0.012536,0.001444,0.020171,-0.001589,0.000327,-0.004837,0.000761,-0.000534,-0.000557,0.00028,0.000222,-0.000105,-0.005561,-0.000432,0.0,0.000174,0.0,-0.00029,0.000694,-9.9e-05,-0.002665,0.000109,0.016018,-0.000205,-0.000135,0.0,-0.006576,0.005684
ST1936,0.041774,0.043408,0.025003,0.008832,-0.005857,0.076467,0.157257,0.018675,0.001228,0.036667,-0.000194,-0.000309,0.001063,-0.000568,1.3e-05,-0.000202,-0.000118,0.000228,0.000331,0.001947,0.001772,-0.000156,8.2e-05,0.001422,-0.000516,-8.6e-05,0.000432,-0.000114,0.002728,0.008299,0.0,-0.000138,-0.000137,0.000829,0.002759
ST1942,0.041774,0.043408,0.023583,0.004096,0.001757,0.073161,0.2326,0.018063,0.00468,0.026347,-7.1e-05,0.0005,0.000878,0.013855,0.00044,0.000134,6.1e-05,0.0,0.0,0.000722,0.000739,0.0,0.0,0.000968,0.002387,-0.000527,0.000435,0.00263,0.002376,0.008957,-0.000309,-7.3e-05,5.1e-05,0.000549,0.001084
ST1943,0.041774,0.043408,0.024955,0.009235,-0.005921,0.075157,0.165465,0.017774,0.001684,0.025504,-0.006896,-0.005011,0.000434,-0.000845,0.000827,0.000404,-0.000872,0.000379,0.000652,0.002431,-0.000547,0.000366,-0.000547,0.001872,-0.000969,0.000306,0.000187,-9.6e-05,0.002749,0.007678,0.0,-0.000188,-4.9e-05,0.00053,0.001925
ST1947,0.041367,0.043522,-0.078795,0.009045,0.00107,0.08494,0.15246,0.031592,0.008741,0.042689,0.002607,0.000804,0.000624,0.001215,0.001475,0.002308,0.000319,-0.000733,0.0,0.000354,0.000487,-0.000201,0.000119,0.000659,0.000457,0.00072,-0.000148,0.001702,0.001536,-0.022505,0.0,-0.000138,0.0,0.002252,0.004862
ST1961,0.04828,0.0513,0.025025,0.015765,0.00059,0.061712,-0.013617,0.019696,0.000992,0.018149,-0.006135,-0.00182,0.003687,-0.003842,-0.000413,0.000149,-0.000436,1.9e-05,-0.000183,0.001287,-6.8e-05,8.9e-05,-0.000556,0.000938,-0.000242,0.000145,4.8e-05,-0.000271,0.001902,0.037413,-0.001007,-0.000222,-0.000627,0.001211,-0.0001
ST1964,0.039764,0.043408,-0.058324,-0.064246,0.000991,0.06678,0.094241,0.005806,0.0017,0.016078,0.000348,0.000286,-0.005477,0.000733,0.003084,-0.000498,-0.000746,-0.000124,0.000454,-0.000311,-9e-05,-0.000349,0.000347,0.0,0.00014,0.001849,-0.000318,-0.000824,-0.006941,0.015334,-7.1e-05,-0.000315,0.0,-0.007385,0.006157
ST1965,0.041367,0.043522,-0.120734,0.007681,-0.000229,0.086648,0.190597,0.022787,0.003295,0.030383,-0.000475,-0.001138,-0.000151,0.000501,-0.0001,-0.002012,-0.000651,0.000288,0.0,4.9e-05,0.00016,9.5e-05,9.9e-05,0.000448,-9.4e-05,0.000102,4.8e-05,-0.014598,0.001084,-0.032274,0.0,-7.3e-05,0.0,0.001855,0.004203
ST1975,0.041774,0.043408,0.021564,0.0053,0.003486,0.08002,0.192714,0.007599,0.004782,0.01317,0.002313,0.002352,0.000908,-0.003013,0.000531,-0.000132,0.000634,0.000165,-0.000183,-0.000154,0.000347,0.000348,0.000988,-0.000785,-0.000119,-0.000381,-0.000108,-0.000442,0.002888,0.009012,0.0,-0.000179,-0.000369,0.000593,-0.00402
ST2002,0.039764,0.043408,0.023741,-0.09302,0.000128,0.069264,0.2012,0.011273,0.003329,0.020608,0.003085,0.000274,0.001764,0.003624,0.000381,0.000554,0.001171,7.5e-05,0.0,-0.013217,0.00035,0.000244,-0.001,0.000118,8.4e-05,0.000387,0.000227,0.000603,0.002425,0.007459,0.0,-7.3e-05,0.0,0.001107,0.0018
ST2008,0.041774,0.043408,-0.09332,0.013254,0.000156,0.076631,0.16195,0.02629,-0.002164,0.036916,0.000156,0.000328,-0.000752,0.000144,-0.0013,-2e-05,-0.0006,-0.001889,0.0,0.000395,0.000697,-0.00036,0.000879,0.001025,-0.000501,-0.000392,0.000382,-0.000411,0.002722,-0.001914,0.0,-0.000138,0.0,0.001478,0.002556
ST2017,0.041774,0.043408,-0.093553,0.011127,-7.9e-05,0.077317,0.191974,0.025966,0.00898,0.037097,-0.000234,-0.000355,-0.000286,0.000214,-0.000308,0.001478,9.5e-05,0.001813,-9.8e-05,0.001047,0.000569,0.0,0.000115,0.000541,0.001041,0.000102,7e-05,0.000108,0.002837,-0.001542,0.0,-0.000138,0.0,0.001379,0.002459
ST2064,0.041774,0.043408,0.025752,0.007656,0.002124,0.084683,0.126731,0.014892,0.002681,0.015435,0.001912,0.001762,0.000587,-0.000598,0.002213,0.000185,-0.000566,-0.000317,8.2e-05,0.002392,0.001183,5.4e-05,-6.2e-05,0.001449,0.000414,-0.00069,-0.000232,0.001955,0.002663,0.007742,0.0,-0.000407,-4.8e-05,0.000519,-0.002963
ST2065,0.041774,0.043408,0.021856,0.004978,0.003436,0.08002,0.200696,0.018812,0.004493,0.014388,0.004489,0.001698,0.000253,-0.003335,0.000378,-0.000189,0.000586,-6.2e-05,-1e-06,0.001165,0.000556,0.000264,-0.001224,0.000529,7e-05,0.000207,6e-05,-0.000901,0.002801,0.008914,0.0,-7.3e-05,0.0,0.000675,-0.004939
ST2078,0.041774,0.043408,0.022655,0.004615,0.001808,0.074028,0.211751,0.005946,0.00211,0.021969,0.000451,0.000111,0.000944,0.014366,-6.2e-05,-0.000895,-0.001339,-0.000675,-3.9e-05,0.000827,0.000828,-4.5e-05,-4.3e-05,-0.000555,-0.000903,3.1e-05,-0.000286,0.001741,0.002852,0.007685,0.0,-7.3e-05,5.1e-05,0.000496,0.00142
ST2088,0.041774,0.043408,-0.093141,0.011437,0.001144,0.077321,0.173866,0.026917,0.000937,0.037941,-0.001457,-0.000832,-0.000279,4.5e-05,-0.001158,-0.000714,-0.000446,0.000879,0.000111,0.000344,0.000113,2.2e-05,-0.000436,0.000629,0.000124,5e-05,0.000136,0.000461,0.002792,-0.002418,0.0,-0.000138,0.0,0.001379,0.002556
ST2096,0.041774,0.043408,0.026416,0.00983,-0.003683,0.079392,0.13009,0.001757,0.00085,0.011857,0.007777,0.000183,-0.000518,0.000398,0.000303,-0.000497,0.000102,2.7e-05,-0.000143,0.003011,-0.000669,7.7e-05,0.00017,0.002171,1e-06,0.000795,-2e-06,-0.000684,0.002409,0.013709,-0.000175,-0.000596,-0.000273,0.000859,-0.002812
ST2106,0.04749,0.050645,-0.055231,0.018115,-0.000735,0.051713,-0.024496,0.017891,-0.001299,0.015882,-0.00161,0.001025,0.006071,-0.003742,0.000477,-0.000275,-0.000244,-0.000204,0.0,0.000202,0.000118,4.4e-05,-9.5e-05,0.00017,0.0,0.000446,0.000212,0.003005,0.002294,0.035282,-0.00071,-0.000126,0.0,0.00264,-0.001959
ST2110,0.041774,0.043408,0.026135,0.008664,-0.005062,0.076467,0.15533,0.018309,0.001241,0.032212,0.00136,-0.00031,0.001029,-0.000568,0.000795,-0.000373,-0.000546,0.000301,0.000266,0.001869,0.001497,-0.000156,-4.9e-05,0.001422,9.9e-05,0.000282,-0.00018,0.00045,0.002728,0.008299,0.0,-0.000138,-0.000137,0.000829,0.00286
